costat,curcd,datafmt,indfmt,consol,gvkey,fyear,conm,sic,at,seq,ni,csho,prcc_f
A,USD,STD,INDL,C,019008,2023,FIDELITY MSCI INFO TECH ETF,6722,,,,57.7000,143.640000000000
A,USD,STD,INDL,C,019009,2023,FIDELITY MSCI MATERIALS ETF,6722,,,,9.8500,48.740000000000
A,USD,STD,INDL,C,019010,2023,FIDELITY MSCI COMM SRV INDEX,6722,,,,19.4000,44.545000000000
A,USD,STD,INDL,C,019011,2023,FIDELITY MSCI UTILITIES ETF,6722,,,,33.0000,40.860000000000
A,USD,STD,INDL,C,019021,2023,PEKIN LIFE INSURANCE CO,6311,1687.0810,115.8880,1.9270,17.0680,11.500000000000
A,USD,STD,INDL,C,019023,2023,NATIONAL CAP BANCORP INC,6020,703.0510,53.3700,4.3630,0.2880,172.750000000000
I,USD,STD,INDL,C,019025,2023,SOCIETAL CDMO INC,2834,153.4740,58.6630,-13.2740,104.8560,0.350500000000
A,USD,STD,INDL,C,019033,2023,ABITS GROUP INC,7370,12.3180,11.3120,-12.5850,35.5550,1.140100000000
A,USD,STD,INDL,C,019042,2023,SOLAI LTD  -ADR,7370,72.5960,25.1320,-28.7100,11.1120,5.040000000000
A,USD,STD,INDL,C,019044,2023,VARONIS SYSTEMS INC,7372,1103.9100,489.6480,-100.9160,109.1040,45.280000000000
A,USD,STD,INDL,C,019052,2023,VIDENT INTERNATIONAL E S ETF,6722,,,,15.6000,24.610200000000
A,USD,STD,INDL,C,019060,2023,ALPS ALERIAN ENERGY INFRASTR,6722,,,,5.7000,23.090000000000
A,USD,STD,INDL,C,019067,2023,NEFFS BANCORP INC/PA,6020,455.7830,69.0980,2.9030,0.1530,265.000000000000
A,USD,STD,INDL,C,019071,2023,CAMPING WORLD HOLDINGS INC,5500,4845.6840,124.5840,31.0440,45.0200,26.260000000000
A,USD,STD,INDL,C,019081,2023,FRANKLIN SHORT DUR US GOVT,6722,,,,1.7510,89.972000000000
A,USD,STD,INDL,C,019082,2023,PROSHARES INV GR INT RT HDGD,6722,,,,3.7000,75.368900000000
A,USD,STD,INDL,C,019084,2023,BRAEMAR HOTELS & RESORTS INC,6798,2226.8240,795.0650,-27.0170,66.6360,2.500000000000
A,USD,STD,INDL,C,019094,2023,N B T BANCORP INC,6020,13309.0400,1425.6910,118.7820,47.1100,41.910000000000
A,USD,STD,INDL,C,019100,2023,XTRACKERS HARVEST CSI 300 CH,6722,,,,75.3500,23.910000000000
A,USD,STD,INDL,C,019102,2023,FLEXSHRS GLOBL QUAL REAL EST,6722,,,,5.5500,55.779200000000
A,USD,STD,INDL,C,019107,2023,ARROWMARK FINANCIAL CORP,6799,203.6970,152.4360,20.2480,7.1120,18.160000000000
A,USD,STD,INDL,C,019113,2023,NISSAN MOTOR CO LTD,3711,131272.0000,39550.0000,2821.0000,1870.1020,7.892000000000
A,USD,STD,INDL,C,019124,2023,NASB FINANCIAL INC,6035,2814.0820,386.1060,21.6470,7.3850,29.690000000000
I,USD,STD,INDL,C,019125,2023,GLOBAL X MSCI NEXT EMR & FRN,6722,,,,1.2400,18.900000000000
A,USD,STD,INDL,C,019129,2023,HALLADOR ENERGY CO,4911,589.7800,268.5880,44.7930,34.0520,8.840000000000
A,USD,STD,INDL,C,019135,2023,ZEO SCIENTIFIX INC,2836,2.7820,-1.2410,-6.9870,1456.6970,0.008850000000
A,USD,STD,INDL,C,019137,2023,OHIO VALLEY BANC CORP,6020,1352.1350,144.0070,12.6310,4.7730,23.000000000000
A,USD,STD,INDL,C,019138,2023,SYNERGY CHC CORP,2834,12.2400,-27.3060,6.3390,87.7480,0.010000000000
A,USD,STD,INDL,C,019149,2023,ULTRAGENYX PHARMACEUTICAL,2836,1491.0130,275.4140,-606.6390,82.3060,47.820000000000
A,USD,STD,INDL,C,019150,2023,OLD SECOND BANCORP INC/IL,6020,5722.7990,577.2810,91.7290,44.6980,15.440000000000
A,USD,STD,INDL,C,019154,2023,TVARDI THERAPEUTICS INC,2836,125.8440,57.0850,-118.5130,54.4810,0.743000000000
I,USD,STD,INDL,C,019159,2023,PENNS WOODS BANCORP INC,6020,2204.8090,191.5560,16.6080,7.5090,22.510000000000
I,USD,STD,INDL,C,019170,2023,GLOBAL X FTSE PORTUGAL 20,6722,,,,0.7900,10.640000000000
A,USD,STD,INDL,C,019172,2023,GOLD.COM INC,5051,1545.5710,599.1230,156.3600,23.3360,37.435000000000
A,USD,STD,INDL,C,019175,2023,VINCE HOLDING CORP,2300,225.1490,47.1530,25.4460,12.5070,3.340000000000
A,USD,STD,INDL,C,019189,2023,SEMLER SCIENTIFIC INC,3845,78.0650,71.7950,20.5830,6.8850,44.290000000000
A,USD,STD,INDL,C,019205,2023,CAPRICOR THERAPEUTICS INC,2836,58.7340,22.6010,-22.2880,31.1480,4.890000000000
A,USD,STD,INDL,C,019209,2023,NORTHERN TECH INTL,2890,89.3440,66.3560,2.9120,9.4240,12.900000000000
A,USD,STD,INDL,C,019262,2023,COMMUNITY TRUST BANCORP INC,6020,5769.6960,702.2080,78.0040,18.0000,43.860000000000
A,USD,STD,INDL,C,019267,2023,DIRTT ENVIRONMENTL SOLUTIONS,3290,124.3170,7.1010,-14.5840,105.3780,0.347000000000
A,USD,STD,INDL,C,019269,2023,CAMBRIA FOREIGN SHRHLD YIELD,6722,,,,9.5000,25.780000000000
A,USD,STD,INDL,C,019272,2023,RESONATE BLENDS INC,2833,0.9920,-2.1360,-1.4160,86.6240,0.011100000000
A,USD,STD,INDL,C,019274,2023,INOGEN INC,3845,326.1940,204.8120,-102.4490,23.3250,5.490000000000
A,USD,STD,INDL,C,019295,2023,AUTOHOME INC,7370,4348.7730,3374.6000,265.1490,114.3520,28.060000000000
A,USD,STD,INDL,C,019305,2023,PREFORMED LINE PRODUCTS CO,3640,603.1510,416.1640,63.3320,4.9080,133.860000000000
A,USD,STD,INDL,C,019309,2023,ALVOPETRO ENERGY LTD,1311,109.8250,88.2080,28.5250,36.6180,5.010000000000
A,USD,STD,INDL,C,019317,2023,AMERICA GREAT HEALTH,2834,0.2990,-4.4510,-0.7610,21107.0180,0.013000000000
A,USD,STD,INDL,C,019318,2023,PARK NATIONAL CORP,6020,9836.4530,1145.2930,126.7340,16.1160,132.860000000000
A,USD,STD,INDL,C,019347,2023,ISHARES ULTRA SHT DN BND ACT,6722,,,,121.1500,50.360000000000
A,USD,STD,INDL,C,019349,2023,SIEMENS AG,9997,153534.4840,50579.4770,8412.9790,1579.8400,71.815000000000
A,USD,STD,INDL,C,019351,2023,GLOBAL X NASDAQ-100 COV CAL,6722,,,,449.5000,17.340000000000
A,USD,STD,INDL,C,019354,2023,VICINITY MOTOR CORP,3713,74.1950,21.1970,-16.6330,45.6680,0.819000000000
A,USD,STD,INDL,C,019355,2023,SIMMONS FIRST NATL CP  -CL A,6020,27345.6740,3426.4880,175.0570,125.1840,19.840000000000
A,USD,STD,INDL,C,019366,2023,SOMERSET TRUST HOLDING CO,6020,2199.3390,142.5220,23.2350,2.5220,42.010000000000
A,USD,STD,INDL,C,019368,2023,WISDOMTREE BLMBRG US DOLR BU,6722,,,,7.1500,25.110000000000
A,USD,STD,INDL,C,019370,2023,WISDOMTREE INTRST RATE HG US,6722,,,,7.9500,21.920000000000
A,USD,STD,INDL,C,019372,2023,WISDOMTREE INT RAT HDG HI YL,6722,,,,7.1000,21.615000000000
A,USD,STD,INDL,C,019391,2023,MALIBU BOATS INC,3730,925.9240,607.8820,104.5130,20.6040,58.660000000000
A,USD,STD,INDL,C,019394,2023,BRIGHT MOUNTAIN MEDIA INC,7310,43.4170,-46.6650,-35.5640,171.2780,0.119000000000
A,USD,STD,INDL,C,020389,2023,ISHARES YIELD OPTIMIZED BOND,6722,,,,5.7500,22.429400000000
A,USD,STD,INDL,C,019398,2023,DENNYS CORP,5812,464.8180,-62.6860,19.9450,52.2390,10.880000000000
A,USD,STD,INDL,C,019402,2023,G-III APPAREL GROUP LTD,2300,2681.1640,1550.2600,176.1680,45.7280,30.090000000000
I,USD,STD,INDL,C,019412,2023,INTRA-CELLULAR THERAPIES INC,2836,728.2950,591.4240,-139.6740,96.3800,71.620000000000
A,USD,STD,INDL,C,019428,2023,GREAT SOUTHERN BANCORP,6020,5812.4020,571.8290,67.8000,11.8040,59.350000000000
A,USD,STD,INDL,C,019431,2023,PERMA-PIPE INTERNATIONAL HOL,3490,155.7110,65.7120,10.4710,7.9050,8.030000000000
I,USD,STD,INDL,C,019433,2023,PHX MINERALS INC,1311,166.5080,123.2310,13.9210,35.9900,3.220000000000
A,USD,STD,INDL,C,019434,2023,HANCOCK J PREMIUM DIV FUND,6726,,,,48.8010,9.570000000000
A,USD,STD,INDL,C,019440,2023,LADDER CAPITAL CORP,6798,5512.6770,1533.1480,101.1250,126.9120,11.510000000000
A,USD,STD,INDL,C,019447,2023,MEDEXUS PHARMACEUTICALS,2834,155.7330,30.3230,-0.2140,24.4580,1.219000000000
A,USD,STD,INDL,C,019458,2023,CARISMA THERAPEUTICS INC,2836,89.5540,26.5320,-86.8790,40.6100,2.930000000000
A,USD,STD,INDL,C,019467,2023,COCRYSTAL PHARMA INC,2834,31.2590,26.3840,-17.9840,10.1740,1.722200000000
A,USD,STD,INDL,C,019468,2023,FIRM CAPITAL APARTMENT REAL,6798,124.4040,53.4120,-8.7100,7.6040,4.049800000000
I,USD,STD,INDL,C,019471,2023,REVANCE THERAPEUTICS INC,2836,478.4540,-151.6040,-323.9860,87.9630,8.790000000000
A,USD,STD,INDL,C,019484,2023,FTAI AVIATION LTD,7359,2964.6850,175.3490,243.8170,100.2460,46.400000000000
A,USD,STD,INDL,C,019485,2023,FIRST TRUST BUYWRITE INC ETF,6722,,,,17.7740,21.360000000000
A,USD,STD,INDL,C,019488,2023,FIRST TRUST NAS BUYWR IN ETF,6722,,,,6.9000,19.820000000000
A,USD,STD,INDL,C,019489,2023,FIRST TR RISING DIV ACHV,6722,,,,177.6500,51.670000000000
A,USD,STD,INDL,C,019507,2023,OUTFRONT MEDIA INC,6798,5582.9000,726.8000,-430.4000,165.1000,13.960000000000
A,USD,STD,INDL,C,019516,2023,INSTALLED BLDG PRODUCTS INC,1700,1981.3000,670.3000,243.7000,28.3670,182.820000000000
A,USD,STD,INDL,C,019517,2023,ONE GAS INC,4924,7770.9940,2765.8770,231.2320,56.5460,63.720000000000
A,USD,STD,INDL,C,019518,2023,KNOWLES CORP,3670,1462.8000,1034.1000,72.4000,89.0930,17.910000000000
A,USD,STD,INDL,C,019520,2023,VANECK SHRT HIGH YD MUNI ETF,6722,,,,16.3500,22.130000000000
A,USD,STD,INDL,C,019526,2023,FARMLAND PARTNERS INC,6798,1022.0020,515.8820,30.9130,48.0030,12.480000000000
A,USD,STD,INDL,C,019549,2023,BIOVIE INC,2836,35.1050,15.3400,-50.2560,36.4290,4.310000000000
A,USD,STD,INDL,C,019565,2023,RIO TINTO GROUP,1000,103549.0000,54586.0000,10058.0000,1622.5310,74.460000000000
A,USD,STD,INDL,C,019570,2023,S & T BANCORP INC,6020,9551.5260,1283.4450,144.7810,38.2330,33.420000000000
A,USD,STD,INDL,C,019574,2023,USA TODAY CO INC,2711,2181.2470,317.7850,-27.7910,148.9390,2.300000000000
A,USD,STD,INDL,C,019581,2023,LANDS' END INC,5961,811.4790,241.5930,-130.6840,31.4330,9.470000000000
A,USD,STD,INDL,C,019582,2023,CARETRUST REIT INC,6798,2084.8380,1416.8190,53.7350,129.9930,22.380000000000
I,USD,STD,INDL,C,019600,2023,CYMABAY THERAPEUTICS INC,2836,434.6860,292.2560,-105.3700,113.8650,23.620000000000
A,USD,STD,INDL,C,019602,2023,TURTLE BEACH CORP,3577,149.9670,85.0770,-17.6790,17.5320,10.950000000000
A,USD,STD,INDL,C,019605,2023,RAND CAPITAL CORP,6797,81.0220,60.8150,6.5270,2.5810,12.990000000000
A,USD,STD,INDL,C,019636,2023,VIDENT US EQUITY STRATEG ETF,6722,,,,10.8000,51.090000000000
A,USD,STD,INDL,C,019638,2023,DIREXION DAILY EUR BULL 3X,6722,,,,1.1000,23.710000000000
A,USD,STD,INDL,C,019647,2023,LENDINGCLUB CORP,6141,8827.4630,1251.8220,38.9390,110.4110,8.740000000000
A,USD,STD,INDL,C,019649,2023,SABRE CORP,7370,4672.1940,-1388.4790,-527.6080,379.5690,4.400000000000
A,USD,STD,INDL,C,019660,2023,PIMCO ENHANCED LOW DUR ACTIV,6722,,,,10.1400,94.760000000000
A,USD,STD,INDL,C,019661,2023,TOYOTA MOTOR CORP,3711,595788.0000,226251.0000,32693.0000,1347.4170,251.680000000000
A,USD,STD,INDL,C,019671,2023,XTRACKERS MSCI ALL WORLD EX,6722,,,,4.6000,30.210000000000
A,USD,STD,INDL,C,019692,2023,FEC RESOURCES INC,1311,2.4790,1.7840,-0.1920,861.0820,0.001700000000
A,USD,STD,INDL,C,019712,2023,OXBRIDGE RE HOLDINGS LTD,6331,8.2530,5.3320,-9.9150,5.8700,1.100000000000
A,USD,STD,INDL,C,019713,2023,ATLANTIC UNION BANKSHRS CRP,6020,21166.1970,2556.3270,201.8180,75.0230,36.540000000000
A,USD,STD,INDL,C,019717,2023,NEUROGENE INC,2836,222.5730,186.0240,-36.3170,12.8240,19.380000000000
A,USD,STD,INDL,C,019730,2023,PAYLOCITY HOLDING CORP,7370,3695.6800,842.8630,140.8220,55.9120,184.530000000000
A,USD,STD,INDL,C,019734,2023,WISDOMTREE FLO RATE TRE FUND,6722,,,,349.2080,50.240000000000
A,USD,STD,INDL,C,019735,2023,ISHARES CURRENCY HG MSCI JPN,6722,,,,5.9000,34.910000000000
I,USD,STD,INDL,C,019740,2023,ISHARES CURRENCY HG MSCI GER,6722,,,,1.0000,32.300000000000
A,USD,STD,INDL,C,019743,2023,ISHARES CRRENCY HD MSCI EAFE,6722,,,,120.9500,31.510000000000
A,USD,STD,INDL,C,019744,2023,JD.COM INC,5961,88702.1540,32699.0100,3408.2800,1568.8320,28.890000000000
A,USD,STD,INDL,C,019748,2023,ISHARES TREAS FLTG RATE BD,6722,,,,205.0000,50.470000000000
A,USD,STD,INDL,C,019752,2023,INVESTCORP CRDT MNGMT BDC,6797,231.8070,87.7000,3.2350,14.3920,3.620000000000
A,USD,STD,INDL,C,019753,2023,MAGNITE INC,7310,2688.8060,701.6830,-159.1840,138.5770,9.340000000000
A,USD,STD,INDL,C,019761,2023,HEPION PHARMACEUTICALS INC,2836,18.0940,7.2810,-48.9260,4.8190,3.240000000000
A,USD,STD,INDL,C,019767,2023,BTCS INC,7370,27.1470,26.1660,7.8190,15.3200,1.630000000000
A,USD,STD,INDL,C,019771,2023,GALMED PHARMACEUTICALS LTD,2836,16.6290,13.8790,-6.9120,5.0450,0.455000000000
A,USD,STD,INDL,C,019802,2023,RIMINI STREET INC,7370,393.7960,-39.4960,26.0590,89.5950,3.270000000000
A,USD,STD,INDL,C,019817,2023,UNIVEST FINANCIAL CORP,6020,7780.6280,839.2080,71.1040,29.5120,22.030000000000
A,USD,STD,INDL,C,019873,2023,WASHINGTON TR BANCORP INC,6020,7202.8470,472.6860,48.1760,17.0310,32.380000000000
A,USD,STD,INDL,C,019824,2023,ANGLOGOLD ASHANTI PLC,1040,8175.0000,3711.0000,-235.0000,419.7300,18.690000000000
A,USD,STD,INDL,C,019849,2023,A10 NETWORKS INC,7372,389.8090,207.8760,39.9700,74.3590,13.170000000000
A,USD,STD,INDL,C,019851,2023,CITY OFFICE REIT INC,6798,1511.3760,772.2310,-2.6820,39.9380,6.110000000000
A,USD,STD,INDL,C,019855,2023,INVENTRUST PROPERTIES CORP,6798,2487.3310,1554.0440,5.2690,67.8080,25.340000000000
A,USD,STD,INDL,C,019859,2023,AKEBIA THERAPEUTICS INC,2836,241.7030,-30.5840,-51.9250,194.5830,1.240000000000
A,USD,STD,INDL,C,019860,2023,W T B FINANCIAL CORP,6020,11445.5910,897.4430,55.8510,2.5240,500.000000000000
A,USD,STD,INDL,C,019877,2023,Q2 HOLDINGS INC,7370,1201.4250,448.4790,-65.3840,59.0310,43.410000000000
I,USD,STD,INDL,C,019881,2023,2U INC,8200,1459.6830,219.0450,-317.6070,82.2610,1.230000000000
A,USD,STD,INDL,C,019884,2023,INVESCO INT BUYBACK ACHI ETF,6722,,,,2.1000,37.420000000000
